 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1507,5,65,292.135,393.092,0,11.676,2.808,9.408,34.759,137.072,0.200
1508,5,66,291.640,393.524,0,12.867,2.926,10.109,38.269,153.852,0.200
1509,5,67,292.104,393.037,0,11.649,2.808,9.410,34.771,137.130,0.200
1510,5,68,291.694,393.072,0,11.962,2.846,9.652,36.067,143.719,0.200
1511,5,69,291.707,393.062,0,11.944,2.836,9.600,35.830,142.670,0.200
1512,5,70,291.654,392.998,0,11.917,2.861,9.739,36.489,145.655,0.200
1513,5,71,291.688,393.007,0,11.897,2.836,9.598,35.811,142.526,0.200
1514,5,72,291.668,393.034,0,11.869,2.847,9.658,36.094,143.827,0.200
1515,5,73,291.668,392.983,0,11.913,2.847,9.653,36.052,143.555,0.200
1516,5,74,291.650,392.958,0,11.875,2.848,9.662,36.109,143.869,0.200
1517,5,75,291.634,392.923,0,11.924,2.853,9.687,36.205,144.197,0.200
1518,5,76,291.633,392.940,0,11.882,2.851,9.678,36.173,144.103,0.200
1519,5,77,291.635,392.867,0,11.899,2.856,9.701,36.274,144.526,0.200
1520,5,78,291.598,392.849,0,11.837,2.866,9.757,36.545,145.778,0.200
1521,5,79,291.556,392.827,0,11.745,2.863,9.741,36.453,145.295,0.200
1522,5,80,291.584,392.827,0,11.771,2.858,9.712,36.306,144.588,0.200
1523,5,81,291.549,392.783,0,11.828,2.873,9.797,36.720,146.512,0.200
1524,5,82,291.565,392.768,0,11.780,2.873,9.794,36.701,146.412,0.200
1525,5,83,291.573,392.761,0,11.736,2.872,9.784,36.641,146.073,0.200
1526,5,84,291.543,392.779,0,11.656,2.877,9.815,36.805,146.901,0.200
1527,5,85,291.589,392.743,0,11.744,2.872,9.790,36.695,146.424,0.200
1528,5,86,291.570,392.719,0,11.684,2.873,9.793,36.690,146.318,0.200
1529,5,87,291.556,392.725,0,11.582,2.871,9.780,36.630,146.057,0.200
1530,5,88,291.532,392.709,0,11.660,2.884,9.855,36.983,147.649,0.200
1531,5,89,291.516,392.676,0,11.526,2.883,9.848,36.931,147.342,0.200
1532,5,90,291.523,392.690,0,11.643,2.886,9.864,37.024,147.837,0.200
1533,5,91,291.518,392.674,0,11.500,2.884,9.856,36.987,147.671,0.200
1534,5,92,291.495,392.691,0,11.441,2.880,9.825,36.815,146.780,0.200
1535,5,93,291.498,392.674,0,11.419,2.880,9.829,36.842,146.934,0.200
1536,5,94,291.525,392.733,0,11.332,2.887,9.876,37.091,148.183,0.200
1537,5,95,291.544,392.677,0,11.389,2.893,9.904,37.221,148.753,0.200
1538,5,96,291.511,392.631,0,11.357,2.888,9.880,37.099,148.173,0.200
1539,5,97,291.517,392.653,0,11.285,2.893,9.905,37.211,148.646,0.200
1540,5,98,291.502,392.645,0,11.256,2.906,9.985,37.614,150.588,0.200
1541,5,99,291.516,392.647,0,11.131,2.902,9.962,37.512,150.158,0.200
1542,5,100,291.504,392.651,0,11.188,2.893,9.906,37.219,148.701,0.200
1543,5,101,291.551,392.668,0,11.115,2.889,9.887,37.139,148.381,0.200
1544,5,102,291.520,392.651,0,11.113,2.900,9.946,37.422,149.675,0.200
1545,5,103,291.501,392.659,0,11.069,2.890,9.889,37.146,148.397,0.200
1546,5,104,291.513,392.619,0,11.070,2.898,9.935,37.358,149.351,0.200
1547,5,105,291.474,392.609,0,10.974,2.901,9.953,37.458,149.845,0.200
1548,5,106,291.482,392.612,0,10.994,2.908,9.997,37.671,150.856,0.200
1549,5,107,291.491,392.601,0,11.009,2.885,9.860,36.997,147.660,0.200
1550,5,108,291.508,392.613,0,10.894,2.891,9.893,37.150,148.366,0.200
1551,5,109,291.478,392.604,0,10.942,2.901,9.955,37.467,149.882,0.200
1552,5,110,291.508,392.588,0,10.849,2.908,9.995,37.665,150.826,0.200
1553,5,111,291.507,392.561,0,10.874,2.909,9.997,37.661,150.762,0.200
1554,5,112,291.515,392.577,0,10.749,2.910,10.002,37.693,150.939,0.200
1555,5,113,291.497,392.582,0,10.668,2.908,9.988,37.618,150.559,0.200
1556,5,114,291.479,392.530,0,10.709,2.915,10.031,37.824,151.504,0.200
1557,5,115,291.455,392.535,0,10.649,2.922,10.072,38.028,152.472,0.200
1558,5,116,291.479,392.517,0,10.814,2.931,10.123,38.280,153.667,0.200
1559,5,117,291.493,392.527,0,10.643,2.928,10.111,38.229,153.460,0.200
1560,5,118,291.510,392.098,0,9.932,2.814,9.465,35.155,139.438,0.200
1561,5,119,291.481,392.073,0,9.851,2.818,9.485,35.224,139.625,0.200
1562,5,120,291.481,392.082,0,9.744,2.814,9.457,35.075,138.892,0.200
1563,5,121,291.505,392.061,0,9.814,2.829,9.546,35.532,141.122,0.200
1564,5,122,291.508,392.041,0,9.860,2.820,9.499,35.307,140.083,0.200
1565,5,123,291.492,392.041,0,9.788,2.826,9.529,35.440,140.654,0.200
1566,5,124,291.512,392.017,0,9.778,2.826,9.535,35.479,140.872,0.200
1567,5,125,291.541,392.035,0,9.682,2.839,9.600,35.770,142.140,0.200
1568,5,126,291.513,391.997,0,9.778,2.828,9.536,35.466,140.742,0.200
1569,5,127,291.506,391.943,0,9.826,2.827,9.531,35.428,140.495,0.200
1570,5,128,291.496,391.954,0,9.701,2.831,9.556,35.554,141.109,0.200
1571,5,129,291.500,391.957,0,9.770,2.814,9.456,35.057,138.743,0.200
1572,5,130,291.481,391.966,0,9.680,2.821,9.493,35.221,139.452,0.200
1573,5,131,291.493,391.921,0,9.758,2.837,9.584,35.680,141.650,0.200
1574,5,132,291.512,391.908,0,9.725,2.843,9.623,35.882,142.647,0.200
1575,5,133,291.486,391.862,0,9.682,2.843,9.625,35.884,142.618,0.200
1576,5,134,291.482,391.849,0,9.715,2.861,9.725,36.348,144.705,0.200
1577,5,135,291.462,391.834,0,9.642,2.840,9.599,35.730,141.791,0.200
1578,5,136,291.483,391.817,0,9.631,2.853,9.672,36.079,143.401,0.200
1579,5,137,291.457,391.826,0,9.579,2.867,9.753,36.468,145.186,0.200
1580,5,138,291.441,391.770,0,9.548,2.844,9.623,35.843,142.295,0.200
1581,5,139,291.454,391.754,0,9.588,2.850,9.655,35.985,142.901,0.200
1582,5,140,291.474,391.735,0,9.479,2.864,9.741,36.417,144.975,0.200
1583,5,141,291.446,391.760,0,9.492,2.865,9.743,36.430,145.040,0.200
1584,5,142,291.468,391.734,0,9.470,2.883,9.843,36.904,147.213,0.200
1585,5,143,291.440,391.708,0,9.459,2.874,9.789,36.638,145.933,0.200
1586,5,144,291.428,391.648,0,9.478,2.887,9.862,36.978,147.471,0.200
1587,5,145,291.427,391.651,0,9.380,2.879,9.821,36.799,146.708,0.200
1588,5,146,291.437,391.631,0,9.384,2.890,9.887,37.118,148.182,0.200
1589,5,147,291.439,391.635,0,9.416,2.886,9.862,36.986,147.539,0.200
1590,5,148,291.404,391.640,0,9.337,2.894,9.908,37.217,148.635,0.200
1591,5,149,291.368,391.583,0,9.323,2.903,9.950,37.386,149.292,0.200
1592,5,150,291.380,391.574,0,9.342,2.905,9.969,37.494,149.852,0.200
1593,5,151,291.358,391.591,0,9.241,2.915,10.026,37.764,151.083,0.200
1594,5,152,291.358,391.571,0,9.271,2.914,10.018,37.726,150.895,0.200
1595,5,153,291.397,391.095,0,8.594,2.809,9.431,34.964,138.448,0.200
1596,5,154,291.385,391.559,0,9.239,2.912,10.007,37.679,150.712,0.200
1597,5,155,291.373,391.523,0,9.245,2.917,10.034,37.809,151.312,0.200
1598,5,156,291.385,391.537,0,9.130,2.915,10.025,37.771,151.148,0.200
1599,5,157,291.351,391.548,0,9.116,2.913,10.015,37.716,150.865,0.200
1600,5,158,291.367,391.525,0,9.153,2.913,10.011,37.688,150.709,0.200
1601,5,159,291.370,391.095,0,8.434,2.797,9.359,34.591,136.622,0.200
1602,5,160,291.378,391.082,0,8.451,2.802,9.382,34.691,137.017,0.200
1603,5,161,291.355,391.511,0,9.047,2.920,10.051,37.883,151.619,0.200
1604,5,162,291.378,391.518,0,9.014,2.912,10.008,37.678,150.684,0.200
1605,5,163,291.386,391.088,0,8.390,2.816,9.467,35.110,139.013,0.200
1606,5,164,291.329,391.518,0,8.956,2.911,9.998,37.617,150.349,0.200
1607,5,165,291.355,391.077,0,8.304,2.800,9.371,34.640,136.799,0.200
1608,5,166,291.388,391.086,0,8.181,2.817,9.472,35.142,139.179,0.200
1609,5,167,291.347,391.050,0,8.147,2.820,9.489,35.210,139.431,0.200
1610,5,168,291.376,391.076,0,8.164,2.812,9.445,35.013,138.590,0.200
1611,5,169,291.434,391.067,0,8.138,2.817,9.480,35.202,139.561,0.200
1612,5,170,291.385,391.067,0,8.105,2.796,9.354,34.572,136.548,0.200
1613,5,171,291.407,391.069,0,8.171,2.803,9.397,34.797,137.655,0.200
1614,5,172,291.369,390.999,0,8.155,2.801,9.378,34.668,136.893,0.200
1615,5,173,291.426,391.034,0,8.185,2.812,9.440,34.968,138.293,0.200
1616,5,174,291.408,391.016,0,8.135,2.810,9.427,34.897,137.931,0.200
1617,5,175,291.357,391.035,0,8.128,2.809,9.423,34.895,137.990,0.200
1618,5,176,291.370,391.014,0,7.945,2.818,9.475,35.143,139.122,0.200
1619,5,177,291.421,390.991,0,7.991,2.827,9.531,35.424,140.476,0.200
1620,5,178,291.403,390.966,0,8.007,2.800,9.369,34.617,136.631,0.200
1621,5,179,291.379,390.919,0,8.045,2.823,9.498,35.218,139.312,0.200
1622,5,180,291.372,390.923,0,7.961,2.828,9.526,35.366,140.071,0.200
1623,5,181,291.388,390.912,0,7.935,2.839,9.594,35.706,141.673,0.200
1624,5,182,291.348,390.882,0,7.907,2.830,9.542,35.444,140.417,0.200
1625,5,183,291.391,390.891,0,7.864,2.852,9.665,36.034,143.138,0.200
1626,5,184,291.396,390.881,0,7.866,2.835,9.572,35.596,141.152,0.200
1627,5,185,291.381,390.900,0,7.868,2.837,9.581,35.634,141.302,0.200
1628,5,186,291.370,390.827,0,7.943,2.848,9.640,35.898,142.429,0.200
1629,5,187,291.362,390.804,0,7.856,2.855,9.674,36.048,143.074,0.200
1630,5,188,291.350,390.808,0,7.894,2.844,9.617,35.790,141.942,0.200
1631,5,189,291.338,390.786,0,7.847,2.851,9.653,35.956,142.695,0.200
1632,5,190,291.351,390.736,0,7.879,2.871,9.762,36.457,144.908,0.200
1633,5,191,291.340,390.727,0,7.815,2.878,9.806,36.687,146.026,0.200
1634,5,192,291.315,390.731,0,7.764,2.888,9.864,36.971,147.355,0.200
1635,5,193,291.345,390.719,0,7.726,2.861,9.714,36.247,144.016,0.200
1636,5,194,291.313,390.756,0,7.737,2.874,9.785,36.593,145.616,0.200
1637,5,195,291.370,390.747,0,7.722,2.864,9.734,36.361,144.619,0.200
1638,5,196,291.368,390.727,0,7.697,2.874,9.783,36.569,145.461,0.200
1639,5,197,291.389,390.710,0,7.662,2.862,9.715,36.251,144.019,0.200
1640,5,198,291.363,390.714,0,7.684,2.862,9.719,36.274,144.133,0.200
1641,5,199,291.337,390.704,0,7.686,2.875,9.794,36.642,145.880,0.200
1642,5,200,291.353,390.687,0,7.601,2.877,9.802,36.671,145.981,0.200
1643,5,201,291.340,390.678,0,7.537,2.878,9.805,36.668,145.898,0.200
1644,5,202,291.333,390.713,0,7.539,2.877,9.802,36.660,145.867,0.200
1645,5,203,291.336,390.665,0,7.545,2.873,9.779,36.550,145.370,0.200
1646,5,204,291.348,390.661,0,7.527,2.887,9.854,36.908,147.021,0.200
1647,5,205,291.339,390.640,0,7.595,2.892,9.884,37.041,147.587,0.200
1648,5,206,291.363,390.633,0,7.468,2.893,9.895,37.122,148.057,0.200
1649,5,207,291.385,390.608,0,7.492,2.904,9.958,37.423,149.466,0.200
1650,5,208,291.343,390.618,0,7.442,2.906,9.968,37.472,149.672,0.200
1651,5,209,291.341,390.592,0,7.425,2.891,9.879,37.035,147.633,0.200
1652,5,210,291.350,390.561,0,7.366,2.917,10.027,37.746,150.906,0.200
1653,5,211,291.352,390.565,0,7.327,2.908,9.980,37.530,149.944,0.200
1654,5,212,291.318,390.553,0,7.347,2.919,10.039,37.802,151.147,0.200
1655,5,213,291.326,390.526,0,7.336,2.912,10.002,37.627,150.359,0.200
1656,5,214,291.336,390.532,0,7.335,2.928,10.093,38.086,152.551,0.200
1657,5,215,291.349,390.522,0,7.319,2.921,10.051,37.865,151.463,0.200
1658,5,216,291.323,390.065,0,6.857,2.812,9.444,35.016,138.638,0.200
1659,5,217,291.321,390.061,0,6.777,2.799,9.367,34.616,136.660,0.200
1660,5,218,291.330,390.089,0,6.733,2.827,9.526,35.399,140.355,0.200
1661,5,219,291.359,390.052,0,6.724,2.819,9.482,35.182,139.339,0.200
1662,5,220,291.348,390.008,0,6.709,2.814,9.454,35.053,138.753,0.200
1663,5,221,291.369,390.023,0,6.699,2.809,9.430,34.946,138.300,0.200
1664,5,222,291.322,390.007,0,6.691,2.811,9.428,34.892,137.871,0.200
1665,5,223,291.337,389.981,0,6.695,2.802,9.383,34.680,136.913,0.200
1666,5,224,291.336,389.976,0,6.637,2.817,9.464,35.066,138.690,0.200
1667,5,225,291.320,389.946,0,6.637,2.824,9.502,35.246,139.491,0.200
1668,5,226,291.303,389.965,0,6.559,2.822,9.497,35.247,139.586,0.200
1669,5,227,290.857,389.967,0,6.518,2.855,9.727,36.535,146.325,0.200
1670,5,228,291.328,389.910,0,6.548,2.827,9.527,35.385,140.209,0.200
1671,5,229,291.339,389.944,0,6.593,2.827,9.524,35.372,140.145,0.200
1672,5,230,291.357,389.878,0,6.551,2.830,9.533,35.378,140.007,0.200
1673,5,231,291.334,389.943,0,6.553,2.844,9.620,35.838,142.318,0.200
1674,5,232,291.314,389.940,0,6.513,2.822,9.484,35.121,138.753,0.200
1675,5,233,291.286,389.925,0,6.453,2.827,9.518,35.323,139.824,0.200
1676,5,234,291.305,389.908,0,6.418,2.830,9.537,35.404,140.190,0.200
1677,5,235,291.304,389.881,0,6.454,2.833,9.553,35.487,140.567,0.200
1678,5,236,291.284,389.857,0,6.482,2.840,9.582,35.577,140.796,0.200
1679,5,237,291.303,389.842,0,6.407,2.846,9.624,35.810,141.990,0.200
1680,5,238,291.314,389.847,0,6.476,2.845,9.617,35.770,141.767,0.200
1681,5,239,291.294,389.816,0,6.494,2.855,9.677,36.058,143.109,0.200
1682,5,240,291.318,389.793,0,6.414,2.861,9.699,36.135,143.334,0.200
1683,5,241,291.301,389.785,0,6.364,2.850,9.643,35.877,142.194,0.200
1684,5,242,291.272,389.756,0,6.400,2.884,9.837,36.818,146.579,0.200
1685,5,243,291.285,389.737,0,6.457,2.874,9.776,36.516,145.137,0.200
1686,5,244,291.294,389.694,0,6.379,2.868,9.745,36.368,144.447,0.200
1687,5,245,291.274,389.705,0,6.364,2.861,9.702,36.143,143.342,0.200
1688,5,246,291.236,389.707,0,6.380,2.882,9.822,36.722,146.018,0.200
1689,5,247,291.269,389.660,0,6.373,2.891,9.873,36.966,147.157,0.200
1690,5,248,291.259,389.670,0,6.326,2.868,9.747,36.380,144.509,0.200
1691,5,249,291.257,389.710,0,6.262,2.865,9.725,36.267,143.960,0.200
1692,5,250,291.260,389.682,0,6.213,2.889,9.864,36.934,147.040,0.200
1693,5,251,291.242,389.684,0,6.287,2.876,9.782,36.511,144.967,0.200
1694,5,252,291.247,389.613,0,6.228,2.880,9.809,36.649,145.643,0.200
1695,5,253,291.281,389.600,0,6.249,2.895,9.902,37.130,147.993,0.200
1696,5,254,291.239,389.601,0,6.225,2.902,9.931,37.241,148.395,0.200
1697,5,255,291.287,389.590,0,6.162,2.892,9.882,37.041,147.605,0.200
1698,5,256,291.236,389.625,0,6.169,2.902,9.939,37.304,148.774,0.200
1699,5,257,291.254,389.584,0,6.103,2.909,9.975,37.470,149.514,0.200
1700,5,258,291.256,389.595,0,6.065,2.894,9.888,37.034,147.423,0.200
1701,5,259,291.251,389.606,0,6.101,2.889,9.857,36.887,146.758,0.200
1702,5,260,291.263,389.598,0,6.063,2.893,9.879,36.988,147.213,0.200
1703,5,261,291.247,389.622,0,6.038,2.907,9.963,37.408,149.228,0.200
1704,5,262,291.277,389.561,0,6.052,2.903,9.941,37.300,148.700,0.200
1705,5,263,291.281,389.617,0,5.997,2.901,9.930,37.252,148.512,0.200
1706,5,264,291.297,389.578,0,6.002,2.899,9.910,37.109,147.669,0.200
1707,5,265,291.276,389.531,0,5.904,2.913,10.004,37.622,150.267,0.200
1708,5,266,291.285,389.509,0,5.938,2.915,10.010,37.637,150.291,0.200
1709,5,267,291.293,389.529,0,5.891,2.918,10.033,37.765,150.950,0.200
1710,5,268,291.254,389.080,0,5.511,2.787,9.295,34.267,135.056,0.200
1711,5,269,291.264,389.525,0,5.901,2.915,10.006,37.605,150.073,0.200
1712,5,270,291.252,389.496,0,5.821,2.929,10.088,38.009,151.999,0.200
1713,5,271,291.311,389.060,0,5.382,2.805,9.399,34.774,137.411,0.200
1714,5,272,291.281,389.530,0,5.809,2.919,10.034,37.763,150.914,0.200
1715,5,273,291.261,389.491,0,5.820,2.908,9.971,37.455,149.464,0.200
1716,5,274,291.272,389.095,0,5.307,2.810,9.432,34.939,138.200,0.200
1717,5,275,291.301,389.089,0,5.296,2.796,9.353,34.573,136.580,0.200
1718,5,276,291.312,389.521,0,5.741,2.945,10.183,38.485,154.270,0.200
1719,5,277,291.330,389.058,0,5.358,2.809,9.425,34.905,138.061,0.200
1720,5,278,291.306,389.004,0,5.356,2.810,9.430,34.921,138.085,0.200
1721,5,279,290.871,389.033,0,5.381,2.830,9.596,35.935,143.675,0.200
1722,5,280,290.818,389.002,0,5.302,2.852,9.715,36.490,146.194,0.200
1723,5,281,290.821,389.007,0,5.324,2.861,9.764,36.721,147.221,0.200
1724,5,282,291.254,388.976,0,5.251,2.811,9.430,34.884,137.751,0.200
1725,5,283,290.837,388.964,0,5.294,2.849,9.688,36.328,145.298,0.200
1726,5,284,291.274,388.935,0,5.283,2.806,9.392,34.693,136.827,0.200
1727,5,285,290.826,388.921,0,5.284,2.849,9.694,36.371,145.550,0.200
1728,5,286,290.826,388.932,0,5.306,2.851,9.697,36.366,145.459,0.200
1729,5,287,290.815,388.919,0,5.269,2.862,9.761,36.676,146.886,0.200
1730,5,288,291.219,388.796,0,5.235,2.842,9.593,35.624,140.970,0.200
1731,5,289,291.158,388.798,0,5.298,2.845,9.609,35.697,141.301,0.200
1732,5,290,291.223,388.770,0,5.208,2.840,9.582,35.563,140.638,0.200
1733,5,291,291.216,388.779,0,5.234,2.837,9.561,35.458,140.150,0.200
1734,5,292,291.180,388.797,0,5.171,2.862,9.711,36.211,143.763,0.200
1735,5,293,291.218,388.775,0,5.215,2.853,9.651,35.879,142.039,0.200
1736,5,294,291.229,388.764,0,5.197,2.860,9.692,36.086,143.043,0.200
1737,5,295,291.198,388.772,0,5.096,2.863,9.707,36.162,143.401,0.200
1738,5,296,291.204,388.743,0,5.119,2.858,9.680,36.025,142.745,0.200
1739,5,297,291.216,388.727,0,5.097,2.874,9.779,36.533,145.210,0.200
1740,5,298,291.213,388.706,0,5.106,2.850,9.629,35.760,141.427,0.200
1741,5,299,291.200,388.738,0,5.008,2.867,9.729,36.261,143.843,0.200
1742,5,300,291.187,388.731,0,5.077,2.855,9.669,35.989,142.635,0.200
1743,5,301,291.167,388.727,0,5.049,2.867,9.731,36.263,143.790,0.200
1744,5,302,291.159,388.676,0,5.104,2.876,9.780,36.492,144.842,0.200
1745,5,303,291.162,388.687,0,5.107,2.874,9.768,36.420,144.452,0.200
1746,5,304,291.174,388.648,0,4.989,2.894,9.887,37.027,147.403,0.200
1747,5,305,291.145,388.635,0,5.033,2.892,9.873,36.945,146.942,0.200
1748,5,306,291.140,388.663,0,4.999,2.875,9.778,36.487,144.825,0.200
1749,5,307,291.155,388.591,0,5.008,2.892,9.872,36.936,146.890,0.200
1750,5,308,291.128,388.589,0,5.040,2.906,9.952,37.322,148.678,0.200
1751,5,309,291.169,388.601,0,4.946,2.913,9.993,37.539,149.771,0.200
1752,5,310,290.686,388.629,0,5.073,2.913,10.027,37.857,151.926,0.200
1753,5,311,290.665,388.609,0,5.039,2.908,10.005,37.763,151.524,0.200
1754,5,312,290.703,388.596,0,4.937,2.915,10.048,37.979,152.565,0.200
1755,5,313,291.133,388.566,0,4.855,2.909,9.968,37.412,149.139,0.200
1756,5,314,290.674,388.575,0,4.997,2.916,10.041,37.911,152.100,0.200
1757,5,315,290.696,388.561,0,4.989,2.911,10.014,37.783,151.532,0.200
1758,5,316,290.671,388.542,0,4.974,2.931,10.133,38.366,154.236,0.200
1759,5,317,291.157,388.528,0,4.840,2.931,10.092,38.003,151.857,0.200
1760,5,318,290.670,388.579,0,4.908,2.937,10.167,38.542,155.139,0.200
1761,5,319,290.647,388.541,0,4.901,2.941,10.187,38.611,155.314,0.200
1762,5,320,290.649,388.513,0,4.877,2.944,10.198,38.655,155.507,0.200
1763,5,321,290.706,388.080,0,4.536,2.822,9.525,35.509,141.360,0.200
1764,5,322,290.716,388.068,0,4.474,2.823,9.532,35.548,141.563,0.200
1765,5,323,290.735,388.031,0,4.521,2.833,9.593,35.857,143.067,0.200
1766,5,324,290.658,388.029,0,4.547,2.831,9.573,35.726,142.316,0.200
1767,5,325,290.679,388.006,0,4.546,2.833,9.577,35.713,142.128,0.200
1768,5,326,290.672,388.033,0,4.422,2.821,9.526,35.540,141.618,0.200
1769,5,327,290.679,388.037,0,4.521,2.837,9.601,35.836,142.724,0.200
1770,5,328,290.648,387.975,0,4.455,2.842,9.636,36.035,143.774,0.200
1771,5,329,290.689,388.005,0,4.425,2.834,9.589,35.809,142.714,0.200
1772,5,330,290.736,387.996,0,4.436,2.842,9.641,36.063,143.912,0.200
1773,5,331,290.681,387.963,0,4.441,2.827,9.553,35.639,141.948,0.200
1774,5,332,291.021,387.886,0,4.303,2.831,9.536,35.369,139.872,0.200
1775,5,333,290.621,387.875,0,4.428,2.829,9.553,35.586,141.484,0.200
1776,5,334,291.059,387.869,0,4.316,2.833,9.544,35.392,139.910,0.200
1777,5,335,291.059,387.856,0,4.268,2.852,9.653,35.917,142.320,0.200
1778,5,336,290.634,387.867,0,4.427,2.842,9.625,35.931,143.085,0.200
1779,5,337,291.056,387.805,0,4.287,2.818,9.450,34.902,137.494,0.200
1780,5,338,291.078,387.809,0,4.272,2.838,9.571,35.515,140.437,0.200
1781,5,339,290.594,387.818,0,4.387,2.850,9.667,36.110,143.785,0.200
1782,5,340,291.042,387.809,0,4.175,2.836,9.555,35.427,139.978,0.200
1783,5,341,291.029,387.812,0,4.207,2.853,9.655,35.913,142.251,0.200
1784,5,342,291.035,387.774,0,4.199,2.851,9.642,35.843,141.894,0.200
1785,5,343,291.088,387.745,0,4.196,2.850,9.630,35.762,141.446,0.200
1786,5,344,290.602,387.787,0,4.290,2.853,9.685,36.194,144.184,0.200
1787,5,345,290.605,387.786,0,4.347,2.875,9.810,36.813,147.093,0.200
1788,5,346,291.022,387.696,0,4.158,2.888,9.848,36.818,146.338,0.200
1789,5,347,290.577,387.748,0,4.265,2.877,9.815,36.812,147.007,0.200
1790,5,348,290.589,387.763,0,4.250,2.893,9.914,37.299,149.282,0.200
1791,5,349,290.610,387.701,0,4.289,2.916,10.038,37.891,151.997,0.200
1792,5,350,290.581,387.724,0,4.242,2.907,9.990,37.661,150.953,0.200
1793,5,351,290.616,387.655,0,4.233,2.899,9.942,37.413,149.722,0.200
1794,5,352,290.567,387.635,0,4.265,2.904,9.968,37.538,150.283,0.200
1795,5,353,290.565,387.673,0,4.205,2.896,9.919,37.288,149.089,0.200
1796,5,354,290.543,387.635,0,4.271,2.899,9.933,37.336,149.216,0.200
1797,5,355,290.541,387.598,0,4.208,2.920,10.060,37.984,152.368,0.200
1798,5,356,290.582,387.579,0,4.220,2.906,9.986,37.631,150.752,0.200
1799,5,357,290.524,387.614,0,4.150,2.912,10.009,37.713,150.997,0.200
1800,5,358,290.530,387.632,0,4.148,2.922,10.073,38.044,152.629,0.200
1801,5,359,290.500,387.619,0,4.152,2.905,9.961,37.447,149.630,0.200
1802,5,360,290.543,387.577,0,4.125,2.926,10.087,38.084,152.707,0.200
